station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L],부유물질 농도[mg/L]
서귀포연안1_연안,2015-11-04,126.6611111,33.2625,263.413,33.4527,21.639,0.782,2.5,7.21,8.17,215.46,2.94,6.262,53.116,11.0,66.738,0.740976,10.682,8.12665,1,,
속초연안1_연안,2015-02-03,128.605,38.19972222,326.3,33.9601,5.1585,0.286,1.5,10.6377,8.08,249.5,2.45,11.873,72.59,13.0,83.328,0.26864,8.288,25.2098,1,,
속초연안1_연안,2015-05-07,128.605,38.19972222,184.097,33.8351,10.52,0.464,0.7,10.29,8.13,42.756,0.336,2.139,1.652,8.0,7.392,0.943667,5.404,13.2296,1,,
속초연안1_연안,2015-08-04,128.605,38.19972222,235.046,32.0358,24.9765,1.938,2.5,8.61779,8.19,44.7,0.574,2.325,1.75,7.0,6.37,1.35766,4.046,12.4725,1,,
속초연안1_연안,2015-11-16,128.605,38.19972222,234.945,31.5668,13.8784,0.692,1.7,8.77341,8.19,338.464,2.73,6.231,61.754,6.0,84.476,1.13343,19.992,12.5116,1,,
속초연안2_연안,2015-02-03,128.6116667,38.21361111,314.903,34.0491,5.4283,0.39,2.3,10.3147,8.1,250.9,2.66,11.997,69.342,13.0,82.124,0.542653,10.122,25.5893,1,,
속초연안2_연안,2015-05-07,128.6116667,38.21361111,182.937,33.8369,10.7626,0.35,1.0,10.25,8.13,41.776,0.322,1.488,1.078,8.0,4.242,0.690899,2.842,9.33379,1,,
속초연안2_연안,2015-08-04,128.6116667,38.21361111,252.179,32.0452,26.3068,0.45,2.3,8.14752,8.2,30.9,0.784,2.48,2.45,12.0,7.7,0.85928,4.466,10.8506,1,,
속초연안2_연안,2015-11-16,128.6116667,38.21361111,208.889,31.3767,13.9476,0.842,1.7,8.91958,8.2,321.16,2.212,5.177,50.652,6.0,69.048,1.01501,16.184,10.7641,1,,
가로림연안4_연안,2016-02-01,126.3336111,36.9225,410.9,32.03,3.9,3.96,11.4,11.48,8.3,474.6,1.3,20.3,152.4,0.5,156.4,1.04,2.7,21.7,1,,
가로림연안4_연안,2016-05-01,126.3336111,36.9225,405.9,31.87,13.71,0.76,9.6,8.76,8.09,358.9,6.3,16.2,178.5,1.7,191.5,1.23,6.7,40.8,1,,
가로림연안4_연안,2016-08-01,126.3336111,36.9225,303.7,31.68,24.12,5.52,20.1,6.78,8.03,217.9,8.6,7.3,28.7,2.1,54.2,1.54,17.0,40.9,1,,
가로림연안4_연안,2016-11-01,126.3336111,36.9225,311.5,32.24,13.76,0.46,6.2,8.02,8.13,414.8,10.3,23.9,111.9,2.2,141.0,0.9,18.8,35.0,1,,
거제도동안2_연안,2016-02-01,128.6797222,34.79861111,253.1,34.15,11.62,0.62,14.3,9.61,8.26,363.0,4.8,14.5,96.8,4.0,108.1,0.83,6.4,20.5,1,,
거제도동안2_연안,2016-05-01,128.6797222,34.79861111,101.3,33.83,16.24,1.33,7.6,8.82,8.21,178.5,2.1,2.2,6.3,3.5,24.5,0.6,16.1,10.0,1,,
거제도동안2_연안,2016-08-01,128.6797222,34.79861111,146.7,29.88,28.49,0.45,6.1,6.3,8.15,132.7,0.6,0.9,0.7,9.0,14.1,1.64,12.8,9.6,1,,
거제도동안2_연안,2016-11-01,128.6797222,34.79861111,249.7,33.02,18.32,1.58,7.6,7.05,8.1,375.8,9.0,11.1,78.9,3.1,93.1,0.93,5.3,23.8,1,,
거진연안2_연안,2016-02-01,128.4597222,38.44027778,182.6,33.81,4.75,0.91,17.0,11.03,8.23,169.6,2.5,6.6,52.5,7.0,63.2,1.16,8.2,13.6,1,,
거진연안2_연안,2016-05-01,128.4597222,38.44027778,122.9,33.86,12.99,0.64,4.7,8.59,7.93,125.9,2.3,3.9,15.6,5.0,26.9,0.91,9.1,13.3,1,,
거진연안2_연안,2016-08-01,128.4597222,38.44027778,111.7,32.65,17.57,0.33,5.4,8.28,7.98,54.6,1.0,0.8,0.7,8.8,15.9,1.03,14.3,10.5,1,,
거진연안2_연안,2016-11-01,128.4597222,38.44027778,144.7,33.02,11.81,3.12,5.4,8.82,8.29,89.8,1.8,4.2,20.4,7.5,30.8,0.99,8.6,15.4,1,,
거진연안H1_항만,2016-02-01,128.4597222,38.44638889,249.7,33.79,4.27,0.6,5.3,11.08,8.23,172.2,2.7,4.4,55.7,5.0,86.5,0.58,28.1,18.0,1,,
거진연안H1_항만,2016-08-01,128.4597222,38.44638889,174.3,32.56,18.46,2.5,8.3,7.87,7.94,140.6,0.5,1.5,2.7,3.0,24.0,1.55,20.8,17.2,1,,
기장연안4_연안,2016-02-01,129.2522222,35.265,305.1,34.05,11.22,0.61,7.3,9.75,8.32,323.3,5.7,15.4,96.8,3.0,112.8,1.08,10.4,19.2,1,,
기장연안4_연안,2016-05-01,129.2522222,35.265,255.7,34.07,15.06,0.34,2.3,9.07,8.17,356.6,12.4,8.6,77.1,2.8,93.9,1.17,4.4,28.9,1,,
기장연안4_연안,2016-08-01,129.2522222,35.265,157.8,32.62,22.94,3.52,6.7,7.41,8.14,73.0,0.9,2.0,6.0,3.0,15.5,1.36,8.5,19.6,1,,
기장연안4_연안,2016-11-01,129.2522222,35.265,239.2,33.07,19.03,0.52,7.6,6.87,8.1,323.6,11.5,11.8,72.8,2.5,91.2,0.87,6.9,20.5,1,,
서귀포연안1_연안,2016-02-01,126.6611111,33.2625,246.6,34.46,14.9,0.21,3.7,8.41,8.3,349.0,2.5,8.8,109.0,9.5,122.1,0.87,10.6,9.8,1,,
서귀포연안1_연안,2016-05-01,126.6611111,33.2625,129.3,34.26,16.59,0.36,2.8,9.69,7.82,304.5,1.0,1.7,15.2,7.5,40.1,0.81,23.8,8.7,1,,
서귀포연안1_연안,2016-08-01,126.6611111,33.2625,163.9,27.84,30.5,0.87,6.0,7.0,8.17,233.7,0.1,3.0,33.3,5.5,50.5,1.51,17.2,10.2,1,,
서귀포연안1_연안,2016-11-01,126.6611111,33.2625,167.7,33.99,22.18,1.75,1.8,7.47,8.23,206.8,2.3,4.4,38.8,16.0,48.2,0.43,7.1,12.8,1,,
속초연안1_연안,2016-02-01,128.605,38.19972222,291.8,33.77,4.67,1.51,18.3,11.24,8.23,193.3,2.9,8.2,56.1,8.5,73.7,0.97,14.7,47.9,1,,
속초연안1_연안,2016-05-01,128.605,38.19972222,165.0,33.83,12.77,1.21,11.8,8.79,7.95,39.3,1.7,3.4,6.5,7.0,11.9,1.46,3.7,12.9,1,,
속초연안1_연안,2016-08-01,128.605,38.19972222,141.3,32.92,17.9,2.2,5.6,8.4,8.03,43.6,0.7,1.6,19.4,9.0,34.2,1.35,14.1,16.0,1,,
속초연안1_연안,2016-11-01,128.605,38.19972222,180.5,33.25,12.01,3.28,6.2,8.67,8.26,26.5,1.4,3.5,13.9,6.5,22.8,0.91,7.6,13.5,1,,
속초연안2_연안,2016-02-01,128.6116667,38.21361111,199.4,33.75,4.75,1.28,13.7,11.47,8.23,177.7,2.4,7.3,48.7,8.0,62.2,0.76,11.0,13.5,1,,
속초연안2_연안,2016-05-01,128.6116667,38.21361111,135.9,33.84,13.09,0.42,4.3,8.4,7.98,38.8,1.3,3.3,1.6,10.1,5.1,0.67,2.1,12.2,1,,
속초연안2_연안,2016-08-01,128.6116667,38.21361111,119.9,31.4,18.09,0.81,21.5,8.38,7.98,52.0,1.5,0.8,5.6,10.8,27.1,1.03,20.0,12.8,1,,
속초연안2_연안,2016-11-01,128.6116667,38.21361111,182.0,33.1,11.74,2.88,3.8,8.72,8.26,26.0,1.0,3.3,6.2,6.5,12.7,0.88,5.5,12.2,1,,
가로림연안4_연안,2017-02-07,126.3336111,36.9225,275.3,32.18,4.53,0.49,,10.67,8.15,,1.7,,,1.2,164.8,1.75,2.5,29.3,1,,12.8
가로림연안4_연안,2017-05-18,126.3336111,36.9225,284.4,32.06,11.79,3.07,,9.9,8.08,67.6,3.3,,121.0,1.9,124.7,1.44,0.3,29.2,1,,9.4
가로림연안4_연안,2017-08-12,126.3336111,36.9225,229.8,31.67,23.85,2.1,,7.65,8.04,,12.8,,45.6,1.3,59.6,1.39,1.3,24.4,1,,19.4
가로림연안4_연안,2017-11-20,126.3336111,36.9225,256.7,32.1,10.06,0.82,,9.36,8.15,,8.3,,96.4,0.8,115.0,1.52,10.2,31.8,1,,16.3
거제도동안2_연안,2017-02-07,128.6797222,34.79861111,155.6,34.32,12.58,0.05,,8.83,8.17,,6.2,,68.9,6.8,86.0,1.52,10.9,16.5,1,,3.2
거제도동안2_연안,2017-05-14,128.6797222,34.79861111,80.1,34.27,15.5,2.3,,9.11,8.24,,1.8,2.0,3.5,4.9,6.3,0.54,1.0,11.3,1,,5.7
거제도동안2_연안,2017-08-23,128.6797222,34.79861111,156.3,31.86,24.9,2.54,,7.59,8.25,68.7,3.9,,8.1,5.0,12.7,1.81,0.8,17.2,1,,7.9
거제도동안2_연안,2017-11-12,128.6797222,34.79861111,148.2,33.45,17.01,1.35,,7.65,8.11,,6.0,,65.5,5.7,73.9,1.13,2.4,24.0,1,,2.5
거진연안2_연안,2017-02-19,128.4597222,38.44027778,145.9,34.33,10.05,0.0,,9.36,8.28,,2.2,,,9.0,66.8,1.21,0.8,20.7,1,,11.9
거진연안2_연안,2017-05-12,128.4597222,38.44027778,105.4,34.32,13.16,1.73,,9.15,8.19,65.3,0.9,,6.9,7.5,8.1,0.91,0.3,16.1,1,,3.8
거진연안2_연안,2017-08-20,128.4597222,38.44027778,111.1,30.7,23.53,1.11,,7.37,8.21,,1.1,2.0,24.9,5.6,26.4,0.82,0.4,6.4,1,,4.7
거진연안2_연안,2017-11-22,128.4597222,38.44027778,250.3,33.56,14.27,1.26,,8.43,8.22,,4.8,,,7.5,64.6,0.39,7.5,32.4,1,,1.8
거진연안H1_항만,2017-02-19,128.4597222,38.44638889,250.1,33.8,8.01,1.24,,9.53,8.25,,3.7,,,4.0,134.1,0.96,27.8,30.8,1,,19.8
거진연안H1_항만,2017-08-19,128.4597222,38.44638889,233.1,31.2,23.78,3.7,,6.91,8.17,,3.2,,,3.5,121.8,1.86,1.7,18.7,1,,3.6
기장연안4_연안,2017-02-18,129.2522222,35.265,158.9,34.38,12.87,0.23,,9.07,8.16,,5.5,,66.1,3.3,84.7,0.93,13.1,15.5,1,,4.8
기장연안4_연안,2017-05-11,129.2522222,35.265,152.9,34.22,14.8,2.98,,8.62,8.21,,10.3,,49.0,1.9,60.7,1.18,1.3,18.8,1,,8.3
기장연안4_연안,2017-08-25,129.2522222,35.265,232.9,33.92,16.55,1.7,,6.56,8.09,,7.6,,112.0,2.6,120.4,1.02,0.7,29.5,1,,5.5
기장연안4_연안,2017-11-21,129.2522222,35.265,135.1,33.63,16.29,0.91,,7.94,8.15,,5.9,,64.8,5.0,79.5,0.69,8.9,23.1,1,,5.0
서귀포연안1_연안,2017-02-27,126.6611111,33.2625,176.8,34.6,15.92,0.03,,8.84,8.16,,2.8,,50.0,13.0,55.9,1.0,3.0,15.9,1,,1.9
서귀포연안1_연안,2017-05-14,126.6611111,33.2625,173.0,33.93,16.51,0.07,,9.2,8.27,,2.5,2.9,33.2,13.5,35.7,1.28,0.0,12.2,1,,1.2
서귀포연안1_연안,2017-08-17,126.6611111,33.2625,78.2,30.53,27.72,0.25,,7.0,8.29,,1.7,,10.0,11.0,15.4,1.36,3.7,19.8,1,,2.2
서귀포연안1_연안,2017-11-01,126.6611111,33.2625,127.6,33.98,22.65,0.43,,7.29,8.19,,1.0,,21.7,14.5,24.6,1.13,2.0,13.5,1,,2.0
속초연안1_연안,2017-02-19,128.605,38.19972222,173.4,34.27,10.2,0.64,,9.61,8.18,,1.8,,,11.0,57.6,0.95,2.1,24.9,1,,10.6
속초연안1_연안,2017-05-12,128.605,38.19972222,136.4,34.09,7.87,3.18,,9.37,8.21,60.6,0.9,2.0,8.0,5.0,9.5,1.41,0.6,19.8,1,,6.0
속초연안1_연안,2017-08-20,128.605,38.19972222,109.6,31.82,23.72,0.98,,6.98,8.17,,1.8,,19.7,5.5,22.7,0.75,1.2,7.3,1,,3.6
속초연안1_연안,2017-11-24,128.605,38.19972222,148.2,33.74,14.66,0.97,,8.18,8.24,,6.2,,,7.5,73.8,0.45,11.9,17.4,1,,4.6
속초연안2_연안,2017-02-19,128.6116667,38.21361111,145.3,34.31,10.32,0.43,,9.2,8.23,,1.7,,,13.0,75.4,1.03,14.3,19.6,1,,9.7
속초연안2_연안,2017-05-12,128.6116667,38.21361111,114.5,34.3,12.82,1.56,,9.15,8.21,111.0,1.6,,15.3,7.5,17.2,1.09,0.3,13.5,1,,3.5
속초연안2_연안,2017-08-20,128.6116667,38.21361111,143.5,32.57,23.36,1.26,,7.03,8.17,,0.7,2.4,5.1,9.5,6.5,0.75,0.7,7.2,1,,6.6
속초연안2_연안,2017-11-24,128.6116667,38.21361111,186.9,33.75,14.93,0.84,,8.13,8.23,,4.8,,41.6,8.0,50.7,0.71,4.3,16.6,1,,3.6
거제도동안2_연안,2007-02-01,128.6797222,34.79861111,139.396,34.08,13.16,0.799676,6.85,9.18253,7.86,169.8,8.81145,19.505,53.7711,8.0,74.2574,1.0904,11.6748,27.2033,1,,
거제도동안2_연안,2007-05-01,128.6797222,34.79861111,970.048,33.83,14.57,5.22405,4.545,9.83,8.24,142.163,0.651805,11.4026,98.3595,5.0,131.103,1.29237,32.0915,123.0,1,,
거제도동안2_연안,2007-08-01,128.6797222,34.79861111,488.524,34.15,21.34,1.79367,6.15,9.26711,7.96,110.535,2.71935,9.62354,4.13659,3.5,13.279,0.811032,6.42302,19.9049,1,,
거제도동안2_연안,2007-11-01,128.6797222,34.79861111,269.0,33.43,16.94,3.23,2.6,7.52,7.84,397.0,4.0,27.0,89.0,6.5,109.0,1.35,15.0,33.0,1,,
거진연안2_연안,2007-02-01,128.4597222,38.44027778,108.795,32.75,7.71,0.542,4.6,8.51,7.92,223.383,4.318,18.317,14.482,8.0,42.464,0.61,23.664,33.265,1,,
거진연안2_연안,2007-05-01,128.4597222,38.44027778,65.959,33.73,15.43,1.756,2.4,8.65,8.1,71.563,1.3,8.0,32.508,8.0,59.196,0.98,25.388,20.0,1,,
거진연안2_연안,2007-08-01,128.4597222,38.44027778,217.217,32.71,19.84,0.4075,0.6,4.6,7.6,85.0,2.367,4.324,16.834,7.0,24.7484,1.03875,5.54736,15.0,1,,
거진연안2_연안,2007-11-01,128.4597222,38.44027778,125.23,33.13,13.47,0.292,5.0,8.22938,7.99,383.852,1.771,1.381,38.735,10.0,58.327,0.78,17.821,10.0,1,,
거진연안H1_항만,2007-02-01,128.4597222,38.44638889,206.65,32.08,5.31,1.146,8.0,8.48,7.87,249.094,6.169,17.852,28.335,4.5,73.872,1.03,39.368,31.042,1,,
거진연안H1_항만,2007-08-01,128.4597222,38.44638889,1408.32,31.94,19.87,1.5515,6.0,4.16,7.73,322.022,3.656,6.749,58.535,5.0,121.79,1.27846,59.5986,26.0,1,,
기장연안4_연안,2007-02-01,129.2522222,35.265,177.877,34.3,13.51,2.02535,5.61,9.51343,7.86,340.569,8.17399,13.6712,74.5089,8.5,88.3298,0.914016,5.64686,20.0707,1,,
기장연안4_연안,2007-05-01,129.2522222,35.265,756.186,33.49,14.44,5.32121,7.86,9.035,8.19,204.36,5.78969,14.4417,353.731,3.5,377.848,1.13282,18.327,21.0,1,,
기장연안4_연안,2007-08-01,129.2522222,35.265,361.097,33.655,19.829,7.32413,4.76,9.3995,8.04,110.049,2.17098,8.99041,5.14599,2.5,14.1966,1.2544,6.87961,38.5931,1,,
기장연안4_연안,2007-11-01,129.2522222,35.265,277.0,33.34,17.99,6.28,4.0,7.54,8.02,227.0,5.0,12.0,57.0,5.5,72.0,1.37,10.0,17.0,1,,
서귀포연안1_연안,2007-02-01,126.6611111,33.2625,281.523,34.4434,16.2338,0.69109,2.0,7.77049,7.99,279.194,2.97463,10.3314,104.854,8.0,124.619,0.457975,16.7898,24.8407,1,,
서귀포연안1_연안,2007-05-01,126.6611111,33.2625,512.477,34.3448,15.7534,0.41442,1.7,8.2331,8.12,190.89,11.2963,6.28554,40.9926,10.5,67.0801,0.48,14.7911,14.9132,1,,
서귀포연안1_연안,2007-08-01,126.6611111,33.2625,720.0,32.65,27.38,1.22,1.5,7.04,8.26,238.0,0.0,7.0,13.0,14.0,21.0,0.62,7.0,12.0,1,,
서귀포연안1_연안,2007-11-01,126.6611111,33.2625,811.0,34.11,21.82,1.31,2.0,7.63,8.19,204.0,2.0,0.0,71.0,17.0,98.0,0.38,24.0,12.0,1,,
속초연안1_연안,2007-02-01,128.605,38.19972222,125.381,32.92,8.41,0.822,3.8,8.81,7.99,134.742,4.337,20.26,7.869,9.5,66.705,0.88,54.499,32.904,1,,
속초연안1_연안,2007-05-01,128.605,38.19972222,166.962,33.54,15.49,1.886,1.4,8.41,8.15,99.074,8.3,14.559,48.26,9.5,72.56,0.8112,16.0,24.0,1,,
속초연안1_연안,2007-08-01,128.605,38.19972222,206.733,33.63,18.24,0.68702,1.0,7.85,7.89,53.0,3.32,4.104,17.2404,7.0,20.8449,1.47822,0.28448,15.0,1,,
속초연안1_연안,2007-11-01,128.605,38.19972222,99.954,33.5,14.1,0.616,4.8,8.1039,7.98,243.418,3.014,8.583,32.795,8.0,49.234,0.59928,13.425,26.305,1,,
속초연안2_연안,2007-02-01,128.6116667,38.21361111,96.792,32.97,8.95,0.806,2.2,8.45,7.97,140.257,4.29,15.171,20.532,12.0,40.494,1.12,15.672,68.872,1,,
속초연안2_연안,2007-05-01,128.6116667,38.21361111,148.882,33.68,15.28,1.686,2.0,8.23,8.13,66.419,1.8,7.963,36.861,12.0,62.58,0.6544,23.919,19.133,1,,
속초연안2_연안,2007-08-01,128.6116667,38.21361111,325.765,34.0,17.65,0.76764,1.2,7.86,7.85,60.8451,3.961,8.584,25.7327,8.0,34.032,1.19856,4.33832,13.0,1,,
속초연안2_연안,2007-11-01,128.6116667,38.21361111,140.232,33.52,14.17,0.26,4.0,7.95465,7.98,221.077,0.658,3.474,2.162,10.0,16.994,0.958848,14.174,15.547,1,,
거제도동안2_연안,2008-02-01,128.6797222,34.79861111,200.0,34.09,12.14,1.14,5.2,9.68,8.15,7.0,4.0,24.0,76.0,4.0,81.0,0.59,0.0,33.0,1,,
거제도동안2_연안,2008-05-01,128.6797222,34.79861111,205.0,34.22,15.19,1.55,5.6,8.52,8.13,168.0,1.0,10.0,13.0,4.0,27.0,0.83,13.0,27.0,1,,
거제도동안2_연안,2008-08-01,128.6797222,34.79861111,354.0,33.95,16.39,4.5,4.0,7.2,8.1,382.0,3.0,10.0,119.0,3.0,133.0,0.65,11.0,15.0,1,,
거제도동안2_연안,2008-11-01,128.6797222,34.79861111,199.173,33.514,16.9153,1.39009,16.05,7.4156,7.97,528.604,9.53739,25.8113,133.099,6.0,145.816,1.59683,3.17943,30.6078,1,,
거진연안2_연안,2008-02-01,128.4597222,38.44027778,210.112,33.22,7.97,0.934,9.6,8.77864,7.87,329.104,2.7232,18.4314,91.42,7.0,96.0138,0.226667,1.87056,24.527,1,,
거진연안2_연안,2008-05-01,128.4597222,38.44027778,269.934,34.3,12.04,3.84,1.8,10.3274,8.11,27.4975,1.7091,1.62985,12.8017,4.0,20.0326,1.86,5.5218,21.0277,1,,
거진연안2_연안,2008-08-01,128.4597222,38.44027778,284.938,33.13,24.31,0.94,3.8,7.81068,8.01,214.94,0.67864,2.40368,14.954,5.0,21.9906,0.984,6.35798,12.783,1,,
거진연안2_연안,2008-11-01,128.4597222,38.44027778,193.2,33.18,13.5,0.752,5.6,8.8416,8.11,370.925,5.022,14.149,99.525,9.0,115.316,1.50667,10.769,17.206,1,,
거진연안H1_항만,2008-02-01,128.4597222,38.44638889,282.581,33.03,5.36,2.24,1.6,9.76283,7.93,320.685,3.88931,19.8117,83.5345,2.5,92.7978,1.04,5.37394,37.048,1,,
기장연안4_연안,2008-02-01,129.2522222,35.265,360.0,33.71,11.45,0.37,8.6,9.78,8.12,6.0,6.0,19.0,91.0,4.0,97.0,0.27,0.0,29.0,1,,
기장연안4_연안,2008-05-01,129.2522222,35.265,188.0,33.58,15.42,1.64,3.1,9.12,8.13,120.0,3.0,16.0,19.0,3.0,60.0,0.5,38.0,34.0,1,,
기장연안4_연안,2008-08-01,129.2522222,35.265,239.0,33.1,20.39,3.54,4.5,9.08,8.22,15.0,0.0,8.0,7.0,3.5,29.0,1.09,23.0,33.0,1,,
기장연안4_연안,2008-11-01,129.2522222,35.265,202.394,33.3505,17.943,0.37368,11.15,7.26695,8.04,385.028,5.86467,17.6969,126.754,4.0,139.018,1.17746,6.3997,18.2155,1,,
서귀포연안1_연안,2008-02-01,126.6611111,33.2625,192.0,34.36,15.47,0.83,1.1,8.53,8.12,223.0,4.0,7.0,91.0,12.0,97.0,1.33,3.0,14.0,1,,
서귀포연안1_연안,2008-05-01,126.6611111,33.2625,224.0,34.46,16.24,4.61,3.8,8.53,8.12,73.0,0.0,1.0,7.0,12.0,8.0,0.39,1.0,10.0,1,,
서귀포연안1_연안,2008-08-01,126.6611111,33.2625,419.0,31.44,26.54,1.37,1.8,6.91,8.26,692.0,2.0,5.0,141.0,13.0,185.0,0.45,42.0,7.0,1,,
서귀포연안1_연안,2008-11-01,126.6611111,33.2625,87.0,33.35,22.9,0.67,1.7,6.9,8.13,195.0,3.0,1.0,35.0,16.0,47.0,0.14,10.0,11.0,1,,
속초연안1_연안,2008-02-01,128.605,38.19972222,294.118,33.58,9.0,0.99,5.0,9.05102,7.82,318.208,2.87664,17.2044,92.4722,8.0,121.967,0.466667,26.6178,27.349,1,,
속초연안1_연안,2008-05-01,128.605,38.19972222,303.464,34.19,12.72,4.26,6.4,10.8364,7.84,25.7213,1.74075,1.03605,15.6389,3.5,34.6265,1.98667,17.2468,25.9846,1,,
속초연안1_연안,2008-08-01,128.605,38.19972222,152.787,33.47,25.77,0.893,2.2,6.73104,8.18,76.9779,1.27486,1.95674,7.934,4.0,15.7569,1.008,6.54802,21.472,1,,
속초연안1_연안,2008-11-01,128.605,38.19972222,328.652,33.45,14.5,1.48,3.2,8.68953,8.1,230.679,6.143,19.425,72.604,9.0,89.274,1.98667,10.527,24.589,1,,
속초연안2_연안,2008-02-01,128.6116667,38.21361111,184.177,33.62,9.45,0.786,5.0,8.90996,7.89,307.807,2.60046,17.8179,93.496,11.0,99.3833,0.266667,3.28682,26.32,1,,
속초연안2_연안,2008-05-01,128.6116667,38.21361111,190.324,34.28,13.39,2.06,2.4,8.97475,8.06,24.1987,2.37375,0.73915,13.4612,7.0,23.3265,1.46667,7.4916,16.2544,1,,
속초연안2_연안,2008-08-01,128.6116667,38.21361111,212.14,33.9,25.86,0.13,1.8,7.74756,8.15,183.846,1.08658,3.59552,2.545,8.0,11.0348,1.008,7.4032,9.128,1,,
속초연안2_연안,2008-11-01,128.6116667,38.21361111,197.654,33.5,14.8,1.866,6.4,8.12118,8.11,228.115,5.304,10.052,72.486,11.0,81.94,1.78667,4.15,25.781,1,,
거제도동안2_연안,2009-02-01,128.6797222,34.79861111,249.781,34.1749,12.8,0.807149,8.1,8.44697,8.21,399.601,5.74578,11.6811,115.171,3.5,131.571,0.32964,10.6545,18.4669,1,,
거제도동안2_연안,2009-05-01,128.6797222,34.79861111,146.371,34.1,14.15,6.26288,6.7,9.075,8.13,182.525,-0.43395,1.0633,22.6206,3.5,58.5367,1.37224,36.35,3.14986,1,,
거제도동안2_연안,2009-08-01,128.6797222,34.79861111,186.847,30.8782,23.7267,3.99091,8.9,7.49366,8.24,80.3143,-0.409674,1.07039,3.40283,5.0,9.52423,1.69344,6.53108,10.108,1,,
거제도동안2_연안,2009-11-01,128.6797222,34.79861111,235.458,33.1306,16.8865,2.89229,5.0,6.88087,7.86,456.298,2.01761,20.5966,105.847,2.5,114.052,0.969184,6.18723,29.4756,1,,
거진연안2_연안,2009-02-01,128.4597222,38.44027778,188.922,34.06,6.07,0.596,3.0,10.1098,8.21,427.678,4.45,21.204,127.459,8.0,134.246,0.453333,2.337,28.508,1,,
거진연안2_연안,2009-05-01,128.4597222,38.44027778,322.577,33.84,13.09,2.0,4.0,9.45638,8.13,171.692,0.842,4.253,20.57,5.0,27.162,0.307413,5.75,20.865,1,,
거진연안2_연안,2009-08-01,128.4597222,38.44027778,225.195,32.27,23.33,0.224,4.8,7.90375,8.15,71.15,0.865,3.56104,2.9404,9.0,15.2764,0.970667,11.471,9.047,1,,
거진연안2_연안,2009-11-01,128.4597222,38.44027778,103.0,33.41,13.25,0.94,3.4,8.6426,8.08,139.0,1.0,3.0,10.0,8.5,18.0,0.608,7.0,6.0,1,,
거진연안H1_항만,2009-02-01,128.4597222,38.44638889,231.318,33.64,6.68,1.342,6.0,10.1232,8.2,406.163,5.388,26.251,199.444,6.0,216.457,0.661333,11.625,42.342,1,,
거진연안H1_항만,2009-05-01,128.4597222,38.44638889,231.318,33.64,6.68,1.342,6.0,10.1232,8.2,406.163,5.388,26.251,199.444,6.0,216.457,1.65333,11.625,42.342,1,,
거진연안H1_항만,2009-08-01,128.4597222,38.44638889,235.693,32.35,22.7,4.2,9.6,9.32928,8.2,171.888,0.36,18.779,6.48996,3.0,7.36596,1.23733,0.516,52.4956,1,,
기장연안4_연안,2009-02-01,129.2522222,35.265,243.552,34.2687,13.29,1.38262,8.55,8.49347,8.21,270.456,4.72734,13.4749,82.8015,3.4,101.656,1.31082,14.1274,14.9603,1,,
기장연안4_연안,2009-05-01,129.2522222,35.265,226.972,34.09,14.37,7.39887,3.55,9.90295,7.94,383.207,2.63218,15.19,83.0514,3.0,127.497,1.26669,41.813,30.1239,1,,
기장연안4_연안,2009-08-01,129.2522222,35.265,73.8866,31.2501,23.9568,5.19416,7.1,7.44541,8.18,66.3229,0.301347,3.9589,6.32712,3.5,9.49962,1.5853,2.87115,6.6785,1,,
기장연안4_연안,2009-11-01,129.2522222,35.265,169.33,33.1184,17.0066,1.54704,4.9,7.02356,7.92,325.085,4.69747,14.2713,79.6087,2.5,91.3339,1.06298,7.0277,25.6158,1,,
서귀포연안1_연안,2009-02-01,126.6611111,33.2625,252.73,34.2304,15.6328,0.5851,2.7,8.72329,7.93,462.135,2.96315,10.1046,98.893,13.0,111.551,0.636638,9.69496,16.3454,1,,
서귀포연안1_연안,2009-05-01,126.6611111,33.2625,247.441,34.8876,16.9039,0.31395,2.2,7.94,8.11,352.294,0.497512,4.28163,33.3728,11.0,58.1208,1.54717,24.2505,9.50763,1,,
서귀포연안1_연안,2009-08-01,126.6611111,33.2625,384.269,31.7935,26.1968,1.52358,1.4,7.30876,8.06,234.849,0.706561,2.82703,12.5605,7.0,22.7283,0.914859,9.46126,6.81993,1,,
서귀포연안1_연안,2009-11-01,126.6611111,33.2625,208.935,34.1334,20.7233,0.78969,0.8,7.44826,8.08,487.686,16.1512,3.6483,94.0385,9.5,119.122,0.229738,8.93235,13.9561,1,,
속초연안1_연안,2009-02-01,128.605,38.19972222,183.7,34.05,9.02,1.084,3.8,8.95197,8.23,375.424,6.072,21.938,121.387,12.0,143.507,0.565333,16.048,32.199,1,,
속초연안1_연안,2009-05-01,128.605,38.19972222,467.361,33.82,12.59,1.008,5.2,9.09831,8.12,186.396,2.305,3.675,0.855,6.0,37.556,0.756693,34.396,27.59,1,,
속초연안1_연안,2009-08-01,128.605,38.19972222,293.369,32.4,22.49,1.034,3.8,8.09638,8.18,100.067,0.311,4.47412,3.25404,10.0,12.015,0.954667,8.45,20.6464,1,,
